,Date,State,DailyIncrease,TotalStateCount,NationalPositiveCount
12491,2020-04-27,AS,0,0,992176
12492,2020-04-27,AZ,190,6716,992176
12493,2020-04-27,CA,1300,43464,992176
12494,2020-04-27,CO,438,13879,992176
12495,2020-04-27,CT,0,25269,992176
12496,2020-04-27,DC,51,3892,992176
12497,2020-04-27,DE,128,4162,992176
12498,2020-04-27,FL,519,30924,992176
12499,2020-04-27,GA,512,23913,992176
12500,2020-04-27,GU,1,142,992176
12501,2020-04-27,HI,3,606,992176
12502,2020-04-27,IA,392,5868,992176
12503,2020-04-27,ID,10,1897,992176
12504,2020-04-27,IL,1980,45883,992176
12505,2020-04-27,IN,949,15961,992176
12506,2020-04-27,KS,154,3328,992176
12507,2020-04-27,KY,169,4074,992176
12508,2020-04-27,LA,295,27068,992176
12509,2020-04-27,MA,1524,56462,992176
12510,2020-04-27,MD,906,19487,992176
12511,2020-04-27,ME,8,1023,992176
12512,2020-04-27,MI,920,44709,992176
12513,2020-04-27,MN,675,6187,992176
12514,2020-04-27,MO,174,7171,992176
12515,2020-04-27,MP,0,14,992176
12516,2020-04-27,MS,183,6094,992176
12517,2020-04-27,MT,1,449,992176
12518,2020-04-27,NC,312,9142,992176
12519,2020-04-27,ND,75,942,992176
12520,2020-04-27,NE,296,3028,992176
12521,2020-04-27,NH,77,1864,992176
12522,2020-04-27,NJ,2150,111188,992176
12523,2020-04-27,NM,97,2823,992176
12524,2020-04-27,NV,88,4690,992176
12525,2020-04-27,NY,3951,291996,992176
12526,2020-04-27,OH,362,16325,992176
12527,2020-04-27,OK,27,3280,992176
12528,2020-04-27,OR,43,2354,992176
12529,2020-04-27,PA,885,42050,992176
12530,2020-04-27,PR,4,895,992176
12531,2020-04-27,RI,203,7972,992176
12532,2020-04-27,SC,0,5490,992176
12533,2020-04-27,SD,33,2245,992176
12534,2020-04-27,TN,251,9918,992176
12535,2020-04-27,TX,666,25297,992176
12536,2020-04-27,UT,110,4233,992176
12537,2020-04-27,VA,565,13535,992176
12538,2020-04-27,VI,2,59,992176
12539,2020-04-27,VT,3,855,992176
12540,2020-04-27,WA,369,14748,992176
12541,2020-04-27,WI,198,7161,992176
12542,2020-04-27,WV,19,1063,992176
12543,2020-04-27,WY,18,520,992176
12544,2020-04-26,AK,2,341,969581
12545,2020-04-26,AL,133,6270,969581
12546,2020-04-26,AR,112,2941,969581
12547,2020-04-26,AS,0,0,969581
12548,2020-04-26,AZ,246,6526,969581
12549,2020-04-26,CA,1027,42164,969581
12550,2020-04-26,CO,473,13441,969581
12551,2020-04-26,CT,687,25269,969581
12552,2020-04-26,DC,142,3841,969581
12553,2020-04-26,DE,458,4034,969581
12554,2020-04-26,FL,795,30405,969581
12555,2020-04-26,GA,706,23401,969581
12556,2020-04-26,GU,0,141,969581
12557,2020-04-26,HI,2,603,969581
12558,2020-04-26,IA,384,5476,969581
12559,2020-04-26,ID,17,1887,969581
12560,2020-04-26,IL,2126,43903,969581
12561,2020-04-26,IN,617,15012,969581
12562,2020-04-26,KS,118,3174,969581
12563,2020-04-26,KY,126,3905,969581
12564,2020-04-26,LA,261,26773,969581
12565,2020-04-26,MA,1590,54938,969581
12566,2020-04-26,MD,815,18581,969581
12567,2020-04-26,ME,25,1015,969581
12568,2020-04-26,MI,526,43789,969581
12569,2020-04-26,MN,385,5512,969581
12570,2020-04-26,MO,171,6997,969581
12571,2020-04-26,MP,0,14,969581
12572,2020-04-26,MS,193,5911,969581
12573,2020-04-26,MT,3,448,969581
12574,2020-04-26,NC,207,8830,969581
12575,2020-04-26,ND,64,867,969581
12576,2020-04-26,NE,311,2732,969581
12577,2020-04-26,NH,67,1787,969581
12578,2020-04-26,NJ,3515,109038,969581
12579,2020-04-26,NM,66,2726,969581
12580,2020-04-26,NV,63,4602,969581
12581,2020-04-26,NY,5902,288045,969581
12582,2020-04-26,OH,376,15963,969581
12583,2020-04-26,OK,60,3253,969581
12584,2020-04-26,OR,58,2311,969581
12585,2020-04-26,PA,1116,41165,969581
12586,2020-04-26,PR,13,891,969581
12587,2020-04-26,RI,276,7769,969581
12588,2020-04-26,SC,237,5490,969581
12589,2020-04-26,SD,65,2212,969581
12590,2020-04-26,TN,478,9667,969581
12591,2020-04-26,TX,858,24631,969581
12592,2020-04-26,UT,175,4123,969581
12593,2020-04-26,VA,604,12970,969581
12594,2020-04-26,VI,2,57,969581
12595,2020-04-26,VT,9,852,969581
12596,2020-04-26,WA,113,14379,969581
12597,2020-04-26,WI,248,6963,969581
12598,2020-04-26,WV,24,1044,969581
12599,2020-04-26,WY,11,502,969581
12600,2020-04-25,AK,0,339,942523
12601,2020-04-25,AL,305,6137,942523
12602,2020-04-25,AR,88,2829,942523
12603,2020-04-25,AS,0,0,942523
12604,2020-04-25,AZ,235,6280,942523
12605,2020-04-25,CA,1883,41137,942523
12606,2020-04-25,CO,713,12968,942523
12607,2020-04-25,CT,661,24582,942523
12608,2020-04-25,DC,171,3699,942523
12609,2020-04-25,DE,134,3576,942523
12610,2020-04-25,FL,734,29610,942523
12611,2020-04-25,GA,548,22695,942523
12612,2020-04-25,GU,1,141,942523
12613,2020-04-25,HI,5,601,942523
12614,2020-04-25,IA,647,5092,942523
12615,2020-04-25,ID,34,1870,942523
12616,2020-04-25,IL,2119,41777,942523
12617,2020-04-25,IN,715,14395,942523
12618,2020-04-25,KS,279,3056,942523
12619,2020-04-25,KY,298,3779,942523
12620,2020-04-25,LA,372,26512,942523
12621,2020-04-25,MA,2379,53348,942523
12622,2020-04-25,MD,1150,17766,942523
12623,2020-04-25,ME,25,990,942523
12624,2020-04-25,MI,533,43263,942523
12625,2020-04-25,MN,339,5127,942523
12626,2020-04-25,MO,201,6826,942523
12627,2020-04-25,MP,0,14,942523
12628,2020-04-25,MS,284,5718,942523
12629,2020-04-25,MT,1,445,942523
12630,2020-04-25,NC,571,8623,942523
12631,2020-04-25,ND,56,803,942523
12632,2020-04-25,NE,297,2421,942523
12633,2020-04-25,NH,50,1720,942523
12634,2020-04-25,NJ,3327,105523,942523
12635,2020-04-25,NM,139,2660,942523
12636,2020-04-25,NV,141,4539,942523
12637,2020-04-25,NY,10553,282143,942523
12638,2020-04-25,OH,418,15587,942523
12639,2020-04-25,OK,72,3193,942523
12640,2020-04-25,OR,76,2253,942523
12641,2020-04-25,PA,1397,40049,942523
12642,2020-04-25,PR,7,878,942523
12643,2020-04-25,RI,305,7493,942523
12644,2020-04-25,SC,336,5253,942523
12645,2020-04-25,SD,107,2147,942523
12646,2020-04-25,TN,463,9189,942523
12647,2020-04-25,TX,967,23773,942523
12648,2020-04-25,UT,166,3948,942523
12649,2020-04-25,VA,772,12366,942523
12650,2020-04-25,VI,1,55,942523
12651,2020-04-25,VT,9,843,942523
12652,2020-04-25,WA,166,14266,942523
12653,2020-04-25,WI,351,6715,942523
12654,2020-04-25,WV,32,1020,942523
12655,2020-04-25,WY,18,491,942523
12656,2020-04-24,AK,2,339,906872
12657,2020-04-24,AL,54,5832,906872
12658,2020-04-24,AR,276,2741,906872
12659,2020-04-24,AS,0,0,906872
12660,2020-04-24,AZ,276,6045,906872
12661,2020-04-24,CA,1885,39254,906872
12662,2020-04-24,CO,993,12255,906872
12663,2020-04-24,CT,821,23921,906872
12664,2020-04-24,DC,167,3528,906872
12665,2020-04-24,DE,134,3442,906872
12666,2020-04-24,FL,1214,28876,906872
12667,2020-04-24,GA,635,22147,906872
12668,2020-04-24,GU,2,140,906872
12669,2020-04-24,HI,4,596,906872
12670,2020-04-24,IA,521,4445,906872
12671,2020-04-24,ID,34,1836,906872
12672,2020-04-24,IL,2724,39658,906872
12673,2020-04-24,IN,641,13680,906872
12674,2020-04-24,KS,295,2777,906872
12675,2020-04-24,KY,108,3481,906872
12676,2020-04-24,LA,401,26140,906872
12677,2020-04-24,MA,2977,50969,906872
12678,2020-04-24,MD,879,16616,906872
12679,2020-04-24,ME,28,965,906872
12680,2020-04-24,MI,1036,42730,906872
12681,2020-04-24,MN,518,4788,906872
12682,2020-04-24,MO,304,6625,906872
12683,2020-04-24,MP,0,14,906872
12684,2020-04-24,MS,281,5434,906872
12685,2020-04-24,MT,2,444,906872
12686,2020-04-24,NC,444,8052,906872
12687,2020-04-24,ND,38,747,906872
12688,2020-04-24,NE,311,2124,906872
12689,2020-04-24,NH,82,1670,906872
12690,2020-04-24,NJ,2207,102196,906872
12691,2020-04-24,NM,142,2521,906872
12692,2020-04-24,NV,190,4398,906872
12693,2020-04-24,NY,8130,271590,906872
12694,2020-04-24,OH,475,15169,906872
12695,2020-04-24,OK,104,3121,906872
12696,2020-04-24,OR,50,2177,906872
12697,2020-04-24,PA,1599,38652,906872
12698,2020-04-24,PR,-44,871,906872
12699,2020-04-24,RI,415,7188,906872
12700,2020-04-24,SC,0,4917,906872
12701,2020-04-24,SD,84,2040,906872
12702,2020-04-24,TN,460,8726,906872
12703,2020-04-24,TX,862,22806,906872
12704,2020-04-24,UT,170,3782,906872
12705,2020-04-24,VA,596,11594,906872
12706,2020-04-24,VI,0,54,906872
12707,2020-04-24,VT,3,834,906872
12708,2020-04-24,WA,350,14100,906872
12709,2020-04-24,WI,353,6364,906872
12710,2020-04-24,WV,21,988,906872
12711,2020-04-24,WY,20,473,906872
12712,2020-04-23,AK,2,337,872598
12713,2020-04-23,AL,313,5778,872598
12714,2020-04-23,AR,189,2465,872598
12715,2020-04-23,AS,0,0,872598
12716,2020-04-23,AZ,310,5769,872598
12717,2020-04-23,CA,1973,37369,872598
12718,2020-04-23,CO,384,11262,872598
12719,2020-04-23,CT,631,23100,872598
12720,2020-04-23,DC,155,3361,872598
12721,2020-04-23,DE,108,3308,872598
12722,2020-04-23,FL,697,27662,872598
12723,2020-04-23,GA,772,21512,872598
12724,2020-04-23,GU,4,138,872598
12725,2020-04-23,HI,6,592,872598
12726,2020-04-23,IA,176,3924,872598
12727,2020-04-23,ID,36,1802,872598
12728,2020-04-23,IL,1826,36934,872598
12729,2020-04-23,IN,601,13039,872598
12730,2020-04-23,KS,271,2482,872598
12731,2020-04-23,KY,181,3373,872598
12732,2020-04-23,LA,481,25739,872598
12733,2020-04-23,MA,3079,47992,872598
12734,2020-04-23,MD,962,15737,872598
12735,2020-04-23,ME,30,937,872598
12736,2020-04-23,MI,989,41694,872598
12737,2020-04-23,MN,512,4270,872598
12738,2020-04-23,MO,184,6321,872598
12739,2020-04-23,MP,0,14,872598
12740,2020-04-23,MS,259,5153,872598
12741,2020-04-23,MT,3,442,872598
12742,2020-04-23,NC,388,7608,872598
12743,2020-04-23,ND,32,709,872598
12744,2020-04-23,NE,91,1813,872598
12745,2020-04-23,NH,97,1588,872598
12746,2020-04-23,NJ,4124,99989,872598
12747,2020-04-23,NM,169,2379,872598
12748,2020-04-23,NV,127,4208,872598
12749,2020-04-23,NY,6244,263460,872598
12750,2020-04-23,OH,577,14694,872598
12751,2020-04-23,OK,123,3017,872598
12752,2020-04-23,OR,68,2127,872598
12753,2020-04-23,PA,1369,37053,872598
12754,2020-04-23,PR,0,915,872598
12755,2020-04-23,RI,419,6773,872598
12756,2020-04-23,SC,156,4917,872598
12757,2020-04-23,SD,98,1956,872598
12758,2020-04-23,TN,424,8266,872598
12759,2020-04-23,TX,875,21944,872598
12760,2020-04-23,UT,167,3612,872598
12761,2020-04-23,VA,732,10998,872598
12762,2020-04-23,VI,0,54,872598
12763,2020-04-23,VT,3,831,872598
12764,2020-04-23,WA,274,13750,872598
12765,2020-04-23,WI,245,6011,872598
12766,2020-04-23,WV,28,967,872598
12767,2020-04-23,WY,6,453,872598
12768,2020-04-22,AK,6,335,840628
12769,2020-04-22,AL,234,5465,840628
12770,2020-04-22,AR,49,2276,840628
12771,2020-04-22,AS,0,0,840628
12772,2020-04-22,AZ,208,5459,840628
12773,2020-04-22,CA,2135,35396,840628
12774,2020-04-22,CO,431,10878,840628
12775,2020-04-22,CT,2109,22469,840628
12776,2020-04-22,DC,108,3206,840628
12777,2020-04-22,DE,269,3200,840628
12778,2020-04-22,FL,859,26965,840628
12779,2020-04-22,GA,859,20740,840628
12780,2020-04-22,GU,1,134,840628
12781,2020-04-22,HI,2,586,840628
12782,2020-04-22,IA,107,3748,840628
12783,2020-04-22,ID,30,1766,840628
12784,2020-04-22,IL,2049,35108,840628
12785,2020-04-22,IN,341,12438,840628
12786,2020-04-22,KS,186,2211,840628
12787,2020-04-22,KY,142,3192,840628
12788,2020-04-22,LA,404,25258,840628
12789,2020-04-22,MA,1745,44913,840628
12790,2020-04-22,MD,582,14775,840628
12791,2020-04-22,ME,19,907,840628
12792,2020-04-22,MI,1116,40705,840628
12793,2020-04-22,MN,306,3758,840628
12794,2020-04-22,MO,196,6137,840628
12795,2020-04-22,MP,0,14,840628
12796,2020-04-22,MS,178,4894,840628
12797,2020-04-22,MT,2,439,840628
12798,2020-04-22,NC,269,7220,840628
12799,2020-04-22,ND,33,677,840628
12800,2020-04-22,NE,74,1722,840628
12801,2020-04-22,NH,0,1491,840628
12802,2020-04-22,NJ,3478,95865,840628
12803,2020-04-22,NM,138,2210,840628
12804,2020-04-22,NV,144,4081,840628
12805,2020-04-22,NY,5526,257216,840628
12806,2020-04-22,OH,392,14117,840628
12807,2020-04-22,OK,87,2894,840628
12808,2020-04-22,OR,57,2059,840628
12809,2020-04-22,PA,1156,35684,840628
12810,2020-04-22,PR,-383,915,840628
12811,2020-04-22,RI,382,6354,840628
12812,2020-04-22,SC,322,4761,840628
12813,2020-04-22,SD,103,1858,840628
12814,2020-04-22,TN,448,7842,840628
12815,2020-04-22,TX,873,21069,840628
12816,2020-04-22,UT,149,3445,840628
12817,2020-04-22,VA,636,10266,840628
12818,2020-04-22,VI,0,54,840628
12819,2020-04-22,VT,8,828,840628
12820,2020-04-22,WA,283,13476,840628
12821,2020-04-22,WI,257,5766,840628
12822,2020-04-22,WV,25,939,840628
12823,2020-04-22,WY,6,447,840628
12824,2020-04-21,AK,8,329,811492
12825,2020-04-21,AL,206,5231,811492
12826,2020-04-21,AR,304,2227,811492
12827,2020-04-21,AS,0,0,811492
12828,2020-04-21,AZ,187,5251,811492
12829,2020-04-21,CA,2283,33261,811492
12830,2020-04-21,CO,341,10447,811492
12831,2020-04-21,CT,545,20360,811492
12832,2020-04-21,DC,171,3098,811492
12833,2020-04-21,DE,186,2931,811492
12834,2020-04-21,FL,746,26106,811492
12835,2020-04-21,GA,934,19881,811492
12836,2020-04-21,GU,0,133,811492
12837,2020-04-21,HI,4,584,811492
12838,2020-04-21,IA,482,3641,811492
12839,2020-04-21,ID,64,1736,811492
12840,2020-04-21,IL,1551,33059,811492
12841,2020-04-21,IN,411,12097,811492
12842,2020-04-21,KS,39,2025,811492
12843,2020-04-21,KY,90,3050,811492
12844,2020-04-21,LA,331,24854,811492
12845,2020-04-21,MA,1752,43168,811492
12846,2020-04-21,MD,509,14193,811492
12847,2020-04-21,ME,13,888,811492
12848,2020-04-21,MI,1095,39589,811492
12849,2020-04-21,MN,262,3452,811492
12850,2020-04-21,MO,134,5941,811492
12851,2020-04-21,MP,0,14,811492
12852,2020-04-21,MS,204,4716,811492
12853,2020-04-21,MT,4,437,811492
12854,2020-04-21,NC,187,6951,811492
12855,2020-04-21,ND,18,644,811492
12856,2020-04-21,NE,174,1648,811492
12857,2020-04-21,NH,99,1491,811492
12858,2020-04-21,NJ,3581,92387,811492
12859,2020-04-21,NM,101,2072,811492
12860,2020-04-21,NV,107,3937,811492
12861,2020-04-21,NY,4178,251690,811492
12862,2020-04-21,OH,806,13725,811492
12863,2020-04-21,OK,127,2807,811492
12864,2020-04-21,OR,46,2002,811492
12865,2020-04-21,PA,1296,34528,811492
12866,2020-04-21,PR,46,1298,811492
12867,2020-04-21,RI,387,5972,811492
12868,2020-04-21,SC,62,4439,811492
12869,2020-04-21,SD,70,1755,811492
12870,2020-04-21,TN,156,7394,811492
12871,2020-04-21,TX,738,20196,811492
12872,2020-04-21,UT,83,3296,811492
12873,2020-04-21,VA,640,9630,811492
12874,2020-04-21,VI,1,54,811492
12875,2020-04-21,VT,3,820,811492
12876,2020-04-21,WA,270,13193,811492
12877,2020-04-21,WI,156,5509,811492
12878,2020-04-21,WV,12,914,811492
12879,2020-04-21,WY,13,441,811492
12880,2020-04-20,AK,2,321,785279
12881,2020-04-20,AL,188,5025,785279
12882,2020-04-20,AR,142,1923,785279
12883,2020-04-20,AS,0,0,785279
12884,2020-04-20,AZ,135,5064,785279
12885,2020-04-20,CA,645,30978,785279
12886,2020-04-20,CO,376,10106,785279
12887,2020-04-20,CT,2265,19815,785279
12888,2020-04-20,DC,134,2927,785279
12889,2020-04-20,DE,207,2745,785279
12890,2020-04-20,FL,713,25360,785279
12891,2020-04-20,GA,646,18947,785279
12892,2020-04-20,GU,0,133,785279
12893,2020-04-20,HI,6,580,785279
12894,2020-04-20,IA,257,3159,785279
12895,2020-04-20,ID,4,1672,785279
12896,2020-04-20,IL,1151,31508,785279
12897,2020-04-20,IN,476,11686,785279
12898,2020-04-20,KS,137,1986,785279
12899,2020-04-20,KY,253,2960,785279
12900,2020-04-20,LA,595,24523,785279
12901,2020-04-20,MA,1596,41416,785279
12902,2020-04-20,MD,854,13684,785279
12903,2020-04-20,ME,8,875,785279
12904,2020-04-20,MI,937,38494,785279
12905,2020-04-20,MN,276,3190,785279
12906,2020-04-20,MO,140,5807,785279
12907,2020-04-20,MP,0,14,785279
12908,2020-04-20,MS,238,4512,785279
12909,2020-04-20,MT,0,433,785279
12910,2020-04-20,NC,271,6764,785279
12911,2020-04-20,ND,42,626,785279
12912,2020-04-20,NE,187,1474,785279
12913,2020-04-20,NH,50,1392,785279
12914,2020-04-20,NJ,3505,88806,785279
12915,2020-04-20,NM,126,1971,785279
12916,2020-04-20,NV,102,3830,785279
12917,2020-04-20,NY,4726,247512,785279
12918,2020-04-20,OH,1317,12919,785279
12919,2020-04-20,OK,81,2680,785279
12920,2020-04-20,OR,46,1956,785279
12921,2020-04-20,PA,948,33232,785279
12922,2020-04-20,PR,39,1252,785279
12923,2020-04-20,RI,378,5585,785279
12924,2020-04-20,SC,0,4377,785279
12925,2020-04-20,SD,50,1685,785279
12926,2020-04-20,TN,168,7238,785279
12927,2020-04-20,TX,535,19458,785279
12928,2020-04-20,UT,144,3213,785279
12929,2020-04-20,VA,453,8990,785279
12930,2020-04-20,VI,0,53,785279
12931,2020-04-20,VT,4,817,785279
12932,2020-04-20,WA,334,12923,785279
12933,2020-04-20,WI,177,5353,785279
12934,2020-04-20,WV,39,902,785279
12935,2020-04-20,WY,2,428,785279
12936,2020-04-19,AK,5,319,759174
12937,2020-04-19,AL,182,4837,759174
12938,2020-04-19,AR,42,1781,759174
12939,2020-04-19,AS,0,0,759174
12940,2020-04-19,AZ,210,4929,759174
12941,2020-04-19,CA,1370,30333,759174
12942,2020-04-19,CO,297,9730,759174
12943,2020-04-19,CT,741,17550,759174
12944,2020-04-19,DC,127,2793,759174
12945,2020-04-19,DE,215,2538,759174
12946,2020-04-19,FL,741,24647,759174
12947,2020-04-19,GA,632,18301,759174
12948,2020-04-19,GU,0,133,759174
12949,2020-04-19,HI,21,574,759174
12950,2020-04-19,IA,389,2902,759174
12951,2020-04-19,ID,13,1668,759174
12952,2020-04-19,IL,1197,30357,759174
12953,2020-04-19,IN,569,11210,759174
12954,2020-04-19,KS,59,1849,759174
12955,2020-04-19,KY,185,2707,759174
12956,2020-04-19,LA,348,23928,759174
12957,2020-04-19,MA,2293,39820,759174
12958,2020-04-19,MD,522,12830,759174
12959,2020-04-19,ME,20,867,759174
12960,2020-04-19,MI,528,37557,759174
12961,2020-04-19,MN,126,2914,759174
12962,2020-04-19,MO,150,5667,759174
12963,2020-04-19,MP,0,14,759174
12964,2020-04-19,MS,300,4274,759174
12965,2020-04-19,MT,7,433,759174
12966,2020-04-19,NC,353,6493,759174
12967,2020-04-19,ND,56,584,759174
12968,2020-04-19,NE,149,1287,759174
12969,2020-04-19,NH,55,1342,759174
12970,2020-04-19,NJ,3881,85301,759174
12971,2020-04-19,NM,47,1845,759174
12972,2020-04-19,NV,102,3728,759174
12973,2020-04-19,NY,6054,242786,759174
12974,2020-04-19,OH,1380,11602,759174
12975,2020-04-19,OK,29,2599,759174
12976,2020-04-19,OR,66,1910,759174
12977,2020-04-19,PA,1215,32284,759174
12978,2020-04-19,PR,95,1213,759174
12979,2020-04-19,RI,339,5207,759174
12980,2020-04-19,SC,131,4377,759174
12981,2020-04-19,SD,93,1635,759174
12982,2020-04-19,TN,308,7070,759174
12983,2020-04-19,TX,663,18923,759174
12984,2020-04-19,UT,138,3069,759174
12985,2020-04-19,VA,484,8537,759174
12986,2020-04-19,VI,0,53,759174
12987,2020-04-19,VT,11,813,759174
12988,2020-04-19,WA,96,12589,759174
12989,2020-04-19,WI,163,5176,759174
12990,2020-04-19,WV,78,863,759174
12991,2020-04-19,WY,4,426,759174
12992,2020-04-18,AK,5,314,731895
12993,2020-04-18,AL,125,4655,731895
12994,2020-04-18,AR,44,1739,731895
12995,2020-04-18,AS,0,0,731895
12996,2020-04-18,AZ,212,4719,731895
12997,2020-04-18,CA,1435,28963,731895
12998,2020-04-18,CO,386,9433,731895
12999,2020-04-18,CT,0,16809,731895
13000,2020-04-18,DC,190,2666,731895
13001,2020-04-18,DE,0,2323,731895
13002,2020-04-18,FL,1083,23906,731895
13003,2020-04-18,GA,475,17669,731895
13004,2020-04-18,GU,0,133,731895
13005,2020-04-18,HI,12,553,731895
13006,2020-04-18,IA,181,2513,731895
13007,2020-04-18,ID,46,1655,731895
13008,2020-04-18,IL,1585,29160,731895
13009,2020-04-18,IN,487,10641,731895
13010,2020-04-18,KS,85,1790,731895
13011,2020-04-18,KY,93,2522,731895
13012,2020-04-18,LA,462,23580,731895
13013,2020-04-18,MA,2402,37527,731895
13014,2020-04-18,MD,736,12308,731895
13015,2020-04-18,ME,20,847,731895
13016,2020-04-18,MI,709,37029,731895
13017,2020-04-18,MN,120,2788,731895
13018,2020-04-18,MO,234,5517,731895
13019,2020-04-18,MP,1,14,731895
13020,2020-04-18,MS,181,3974,731895
13021,2020-04-18,MT,4,426,731895
13022,2020-04-18,NC,281,6140,731895
13023,2020-04-18,ND,90,528,731895
13024,2020-04-18,NE,72,1138,731895
13025,2020-04-18,NH,0,1287,731895
13026,2020-04-18,NJ,2953,81420,731895
13027,2020-04-18,NM,87,1798,731895
13028,2020-04-18,NV,102,3626,731895
13029,2020-04-18,NY,7090,236732,731895
13030,2020-04-18,OH,1115,10222,731895
13031,2020-04-18,OK,105,2570,731895
13032,2020-04-18,OR,59,1844,731895
13033,2020-04-18,PA,1628,31069,731895
13034,2020-04-18,PR,50,1118,731895
13035,2020-04-18,RI,283,4868,731895
13036,2020-04-18,SC,315,4246,731895
13037,2020-04-18,SD,131,1542,731895
13038,2020-04-18,TN,173,6762,731895
13039,2020-04-18,TX,889,18260,731895
13040,2020-04-18,UT,126,2931,731895
13041,2020-04-18,VA,562,8053,731895
13042,2020-04-18,VI,2,53,731895
13043,2020-04-18,VT,10,802,731895
13044,2020-04-18,WA,175,12493,731895
13045,2020-04-18,WI,174,5013,731895
13046,2020-04-18,WV,31,785,731895
13047,2020-04-18,WY,10,422,731895
13048,2020-04-17,AK,9,309,704069
13049,2020-04-17,AL,185,4530,704069
13050,2020-04-17,AR,75,1695,704069
13051,2020-04-17,AS,0,0,704069
13052,2020-04-17,AZ,273,4507,704069
13053,2020-04-17,CA,1346,27528,704069
13054,2020-04-17,CO,372,9047,704069
13055,2020-04-17,CT,925,16809,704069
13056,2020-04-17,DC,126,2476,704069
13057,2020-04-17,DE,248,2323,704069
13058,2020-04-17,FL,1199,22823,704069
13059,2020-04-17,GA,1525,17194,704069
13060,2020-04-17,GU,0,133,704069
13061,2020-04-17,HI,11,541,704069
13062,2020-04-17,IA,191,2332,704069
13063,2020-04-17,ID,22,1609,704069
13064,2020-04-17,IL,1842,27575,704069
13065,2020-04-17,IN,612,10154,704069
13066,2020-04-17,KS,117,1705,704069
13067,2020-04-17,KY,138,2429,704069
13068,2020-04-17,LA,586,23118,704069
13069,2020-04-17,MA,2633,35125,704069
13070,2020-04-17,MD,788,11572,704069
13071,2020-04-17,ME,31,827,704069
13072,2020-04-17,MI,865,36320,704069
13073,2020-04-17,MN,182,2668,704069
13074,2020-04-17,MO,172,5283,704069
13075,2020-04-17,MP,0,13,704069
13076,2020-04-17,MS,169,3793,704069
13077,2020-04-17,MT,7,422,704069
13078,2020-04-17,NC,394,5859,704069
13079,2020-04-17,ND,46,438,704069
13080,2020-04-17,NE,114,1066,704069
13081,2020-04-17,NH,148,1287,704069
13082,2020-04-17,NJ,3150,78467,704069
13083,2020-04-17,NM,114,1711,704069
13084,2020-04-17,NV,203,3524,704069
13085,2020-04-17,NY,7358,229642,704069
13086,2020-04-17,OH,693,9107,704069
13087,2020-04-17,OK,108,2465,704069
13088,2020-04-17,OR,49,1785,704069
13089,2020-04-17,PA,1706,29441,704069
13090,2020-04-17,PR,25,1068,704069
13091,2020-04-17,RI,290,4585,704069
13092,2020-04-17,SC,275,3931,704069
13093,2020-04-17,SD,100,1411,704069
13094,2020-04-17,TN,327,6589,704069
13095,2020-04-17,TX,916,17371,704069
13096,2020-04-17,UT,122,2805,704069
13097,2020-04-17,VA,602,7491,704069
